z_hood,mean_zri
275614,956.851351351
269276,896.094594595
417766,1296.74324324
273637,1133.98550725
343230,2746.31081081
242534,2446.25675676
48366,1235.31081081
403346,1646.56756757
271912,1269.90540541
738009,1295.14864865
270213,880.743243243
274608,1296.5
268328,1589.44594595
271551,2009.12162162
270999,594.337837838
269836,1715.85135135
275546,903.824324324
274013,1031.52702703
275398,2250.93243243
125884,1196.14864865
251076,2111.05405405
276642,996.432432432
271070,1387.09459459
342705,1234.94736842
267891,762.905405405
275200,939.621621622
268977,847.486486486
269705,1218.24561404
417955,1469.54054054
204406,822.72972973
276324,1018.66216216
270804,1026.41891892
275954,644.77027027
737821,789.608108108
275930,831.459459459
127407,5145.59459459
268712,1400.56756757
343533,1873.70175439
273459,1149.13513514
276584,590.594594595
180349,910.337837838
269813,1200.02702703
269942,1718.42105263
190514,1178.77027027
342777,1752.33783784
268918,1229.54054054
270991,1556.94594595
276623,2201.1147541
123986,1046.89189189
206988,2668.75675676
416756,1021.28378378
272106,1021.12280702
273538,610.851351351
10171,1213.86486486
274921,707.216216216
738015,1761.09459459
273774,932.040540541
127281,1461.04054054
270212,916.472972973
269719,1607.75438596
344009,2391.47297297
272798,1728.60810811
274258,895.837837838
274321,984.472972973
417805,1743.36486486
273255,934.472972973
274617,2435.13513514
417232,878.716216216
738022,2995.25675676
415976,883.121621622
267978,1251.82432432
194570,1447.18918919
272871,870.473684211
270304,1047.39130435
276388,1044.33783784
270052,753.932432432
271742,3164.40540541
274487,991.27027027
121748,2250.37837838
274979,1282.08108108
417137,1025.63513514
417237,1306.09459459
35525,1998.13513514
273603,1516.14864865
276031,984.432432432
276660,908.891891892
271576,1347.08108108
276487,1214.85135135
269277,1585.97297297
275652,703.256756757
241318,2765.63513514
416303,2175.37837838
268999,1493.36486486
275666,2417.86486486
272039,1496.98245614
274454,698.797297297
273662,710.22972973
248397,1134.37837838
343628,841.445945946
131132,1469.05405405
271788,3432.28378378
271884,1192.59459459
737977,1031.12162162
273148,1088.75675676
210000,1072.43243243
258802,2045.28378378
271455,865.040540541
272997,1312.32432432
416707,4823.17567568
121683,4002.2027027
274280,607.824324324
276279,1601.81081081
268042,1568.90540541
343963,1240.58108108
399379,1077.01351351
343481,849.189189189
268288,2049.17567568
417596,1231.66216216
273533,1839.95945946
268121,1903.82432432
268933,1167.90540541
265788,671.72972973
738016,1630.09459459
269928,1479.47297297
272226,1519.40350877
274239,1563.04054054
273949,1288.90540541
403258,1795.0
272243,1260.54385965
416693,1184.63513514
273073,875.810810811
272286,884.50877193
273689,1503.06756757
213185,1167.82432432
273173,1766.68918919
417097,1788.43243243
121718,1803.78378378
403344,1995.01351351
415919,1843.2972973
269515,1655.04054054
56124,1065.44594595
275580,1405.45945946
273319,1013.2972973
270054,1339.8245614
273901,787.648648649
274286,1375.16216216
269857,1327.33783784
272758,1989.81081081
272841,1020.02702703
418082,942.094594595
17863,1812.31081081
268944,1622.74324324
396174,1932.66216216
271553,1221.62162162
269407,1924.39189189
273213,938.175675676
50155,2352.7027027
268523,1928.98648649
272812,804.135135135
403371,1481.41891892
269189,1016.89189189
22445,1301.17567568
191949,1007.50877193
252840,952.716216216
269129,1141.33783784
270298,1032.10144928
416085,1845.81081081
13831,2355.80327869
124967,751.959459459
125663,772.081081081
269452,995.972972973
274225,1351.39189189
156432,1176.63513514
272101,845.245614035
276496,726.959459459
269796,1284.67567568
121701,3527.01351351
271000,716.662162162
274078,1120.36486486
422785,1936.05405405
271556,1143.58108108
416706,4913.89189189
274930,972.864864865
271169,1020.16216216
273981,2413.74324324
275128,938.243243243
268110,3671.78378378
269527,1012.44285714
275663,789.513513514
27406,3930.18032787
270502,1141.21052632
271192,1016.55405405
274132,813.081081081
268865,735.108108108
417733,1439.67567568
273023,1185.74324324
273359,1137.97297297
270070,906.918918919
271701,3792.64864865
342688,1440.2027027
7787,655.148648649
269860,1301.81081081
273942,1254.72972973
272297,1692.78947368
417684,1320.28378378
410580,1125.98245614
418015,1441.82432432
416813,995.472972973
343507,1249.26315789
272195,1089.0
273959,2742.7972973
25449,2421.44594595
343604,2204.01351351
416337,2751.32432432
343607,4261.0
410405,959.013513514
267893,997.094594595
274058,1173.94594595
271109,1643.47297297
275579,2405.67567568
417093,1635.10810811
273593,1330.55405405
259156,1743.22972973
274827,2464.59459459
343454,988.445945946
269160,1652.86486486
269130,1015.63513514
269937,1332.81081081
270327,1260.78378378
274788,898.405405405
124178,1170.86486486
124991,894.175675676
269096,966.810810811
273950,1012.60810811
275242,844.5
275740,1454.77027027
276419,843.702702703
276452,1244.60810811
416685,1198.54054054
269794,1271.09459459
270300,1193.55072464
268815,3995.56756757
276657,4050.22972973
422875,818.040540541
276220,2401.25675676
276333,792.081081081
270545,1077.43859649
274976,3768.85135135
417711,2286.7972973
737880,1165.89189189
272023,1537.56756757
274198,706.081081081
275791,1459.10810811
344026,2052.93243243
273714,995.189189189
274468,1169.95945946
276632,705.743243243
273405,798.472972973
342729,1162.36842105
269862,1144.62162162
126044,1219.09459459
243810,2742.04054054
275877,1223.58108108
415931,729.175675676
115326,1137.68918919
276056,1452.12162162
270227,740.851351351
274364,777.648648649
416057,1436.27027027
417078,1606.58108108
269239,953.175675676
275017,2334.51351351
121750,2658.02702703
275770,1184.28378378
276204,810.662162162
273049,790.986486486
269965,789.797297297
276017,940.986486486
343968,1213.67567568
125455,897.608108108
275355,643.716216216
270427,1242.98245614
272805,914.283783784
268213,1336.06756757
268605,2258.5
242515,1202.64864865
273356,2600.55405405
417109,1276.91891892
240233,1155.98648649
344014,2057.18918919
422814,1359.66216216
271889,1251.17567568
273268,1205.64864865
274424,1251.62162162
163763,1286.0
274130,1234.13513514
274113,1162.56756757
268583,1171.90540541
273281,1079.95945946
276572,1697.04054054
417963,1027.02702703
272742,1170.0
272232,1359.61403509
273150,1210.48648649
274904,4776.75675676
275202,844.878378378
275304,735.121621622
416933,1252.95945946
269287,919.054054054
230221,1244.2972973
272922,862.040540541
121695,3385.35135135
269364,699.77027027
272110,1161.80701754
271895,1106.09459459
343480,933.0
269896,1281.37837838
271977,2336.40540541
273559,672.337837838
623381,7331.06756757
172651,850.5
273075,607.121621622
268077,2132.78378378
269310,695.689189189
271807,1448.05405405
210276,812.459459459
344005,2478.04054054
270366,1106.56140351
273080,530.594594595
416848,1190.47297297
121410,1607.75675676
121740,2772.21621622
273616,1101.01351351
276415,779.702702703
273535,1032.24324324
273801,2057.87837838
623382,5784.81081081
269905,1209.17567568
273463,1209.71929825
343537,1352.84210526
269223,1263.82432432
269940,1218.60810811
276413,1009.59459459
273001,905.418918919
271878,1024.40540541
274287,1287.28378378
418101,1060.90540541
272059,1175.77192982
127629,1033.31081081
270084,786.351351351
271371,1147.74324324
273007,3164.05405405
276621,1212.9122807
271434,1225.58108108
274699,692.594594595
274707,760.013513514
269118,2466.43243243
417556,1734.67567568
274009,2438.41891892
275534,1313.28378378
270076,868.49122807
276209,784.418918919
271484,807.959459459
343436,992.959459459
269086,885.972972973
275167,1213.75675676
215855,884.148648649
270530,1181.38596491
275755,1552.41891892
275978,752.189189189
269536,1098.2
270464,1064.47368421
274180,999.175675676
274832,1521.86486486
403400,6343.89189189
124713,1268.81081081
422847,3231.83783784
274848,1019.01351351
416977,2896.43243243
417156,1100.39189189
127432,4329.60810811
271186,849.540540541
274456,880.621621622
417492,3759.45945946
270547,1208.26315789
273174,1098.14864865
276522,985.364864865
416001,706.351351351
273641,891.067567568
271729,2895.89189189
231606,1296.67567568
415981,1481.72972973
343596,1667.94736842
269689,2306.24561404
271876,1035.14864865
40629,1586.91891892
276218,1566.09459459
12390,2700.93442623
269240,715.527027027
272087,1236.0
272049,1267.80701754
274310,827.432432432
274029,867.351351351
206571,2008.37837838
416320,2422.10810811
121705,2204.75675676
270040,862.578947368
270516,1263.54385965
275569,887.702702703
416684,1201.28378378
275345,541.486486486
270154,1382.67567568
273665,1865.85135135
31341,2172.2972973
273310,658.027027027
273676,809.337837838
268972,753.337837838
273729,690.986486486
274672,516.702702703
416853,2943.31081081
422822,1371.90540541
422901,1451.94594595
274492,1823.95945946
417911,1671.36486486
199067,1845.27027027
271858,1270.27027027
275258,881.918918919
274861,1241.2027027
276469,666.283783784
276521,2007.2972973
343601,1427.52173913
344036,1412.2027027
215820,858.864864865
268333,1370.0
420215,1423.08108108
273727,1240.97297297
270986,744.175675676
275432,1480.60810811
269425,1959.36486486
126488,1219.43243243
269477,862.851351351
272130,1182.9122807
415887,1395.86486486
417200,1375.95945946
417510,3473.01351351
33148,1230.71621622
342726,1033.29824561
623377,7103.7972973
269739,1360.70175439
275889,750.418918919
271959,1366.81081081
344044,1381.5
416010,1612.77027027
275588,1423.25675676
269845,1374.43243243
273391,1191.27027027
251186,3073.62162162
275214,711.945945946
268590,1235.27027027
416391,1297.81081081
274694,621.324324324
275911,916.189189189
416329,2762.83783784
273718,1189.95945946
245433,696.067567568
251763,2017.47297297
738051,1525.71621622
274812,1203.78378378
274825,614.054054054
269445,677.054054054
403343,1836.28378378
274480,770.824324324
121744,5165.47297297
276566,777.162162162
422823,826.540540541
417513,3806.60810811
123888,1122.21621622
252312,1350.47297297
272105,1184.21052632
417563,1558.98648649
343492,1436.71621622
269773,1585.04054054
276084,834.810810811
275422,702.756756757
417717,1818.21621622
343556,2076.36842105
268787,1180.90540541
274943,1843.68918919
269036,1388.54054054
271425,958.891891892
30681,2155.2972973
343434,932.297297297
273913,980.445945946
270479,1412.8245614
275575,1454.09459459
416035,919.689189189
270396,1090.96491228
211036,1820.33783784
268253,2358.32432432
269101,743.864864865
268160,2820.66216216
275013,1092.62162162
274089,785.148648649
276262,941.743243243
417142,951.621621622
199361,1763.87837838
270406,1262.22807018
343974,2786.74324324
270357,1271.96491228
273147,1130.13513514
411347,2447.43243243
118387,4682.82432432
16804,5170.54098361
271429,1863.22972973
274147,1417.59459459
738067,2067.95945946
46782,1430.86486486
274393,1133.82432432
275305,908.216216216
271902,1262.28378378
276672,802.121621622
237256,814.445945946
275223,1762.09459459
416037,1124.31081081
271364,1014.59459459
272215,1644.27027027
275029,1351.16216216
271958,1273.93243243
274170,656.067567568
738046,1663.2027027
274354,1444.5
275851,2292.98648649
274406,997.243243243
126045,989.135135135
270007,785.243243243
274036,1083.02702703
121672,3983.74324324
275325,1483.08108108
275662,1126.59459459
276039,887.364864865
276280,2714.08108108
269144,1431.16216216
275542,951.027027027
416917,1866.17567568
275697,4544.5
126341,960.391891892
271526,1042.37837838
273206,1315.04054054
273065,988.013513514
737968,1000.7972973
273925,979.189189189
276134,1232.02702703
415999,772.094594595
738043,1476.33783784
272956,842.621621622
269346,877.716216216
246270,1445.51351351
272093,1230.57894737
274134,900.459459459
102065,2063.41428571
226381,1558.81081081
269897,1240.66216216
271231,1052.44594595
403363,1322.43243243
269293,1220.5
269912,1145.98648649
121765,3772.66216216
276011,1000.91891892
418078,684.891891892
27515,2690.78688525
272218,1174.31578947
396804,1466.48648649
270372,1075.03508772
271226,969.283783784
416408,1316.27027027
273008,1514.18918919
273993,1117.59459459
343527,1477.0
275091,1036.16216216
274340,1639.48648649
403521,1245.66216216
343568,1380.54385965
43748,1212.02702703
422834,1267.22972973
417691,1331.05405405
417110,1074.95945946
272069,1270.68421053
415933,782.608108108
416366,956.527027027
208285,835.391891892
272190,1245.45614035
273076,964.851351351
274511,1385.56140351
268472,1750.77027027
416915,1519.58108108
269825,1235.87837838
269335,829.689189189
417021,5426.67567568
417087,2014.77027027
417543,1271.90540541
417986,973.675675676
422889,1422.10810811
275522,2044.32432432
273325,1468.58108108
274689,2726.64864865
269197,1298.05405405
269993,957.719298246
343577,1263.70175439
273939,689.391891892
274231,1499.12162162
111550,1101.09459459
126858,2406.04054054
123667,962.418918919
234770,856.959459459
269012,1200.90540541
274273,899.378378378
342698,1448.62162162
231200,4952.2027027
271328,1777.47297297
271515,1276.08108108
343952,2889.56756757
273439,1258.33783784
268469,3135.14864865
273241,1319.40540541
267875,824.135135135
276171,1315.64864865
212921,959.864864865
272987,1648.02702703
273572,5527.7027027
275963,699.905405405
276322,963.5
417580,1497.67567568
275052,609.405405405
271631,1425.86486486
403383,1258.02702703
275931,660.837837838
212148,1609.41891892
269214,953.243243243
272187,1325.47368421
343479,937.689189189
403414,6218.0
275441,955.891891892
274550,2087.89189189
268257,2626.02702703
403334,1288.47297297
273807,1076.0
268934,1171.32432432
270497,1160.85964912
271578,831.783783784
417183,1076.08108108
24289,1802.45614035
267931,1209.67567568
270438,1068.8245614
271264,727.621621622
276287,1164.10810811
241501,3632.48648649
148756,1084.87837838
241195,2608.78378378
273591,842.243243243
343590,1618.59649123
417557,1259.16216216
216452,845.864864865
274071,1210.25675676
268515,1233.32432432
268141,1417.31081081
274731,753.432432432
276533,1267.54054054
275440,1590.97297297
267932,1184.28378378
272260,1223.24561404
270214,783.702702703
271826,1244.77027027
274840,681.418918919
416374,1062.74324324
269180,941.337837838
272989,1053.44594595
272302,1097.40350877
267985,1088.7972973
270442,1212.1754386
276127,1073.94594595
271451,1174.06756757
269125,1004.40540541
198622,2515.21311475
275779,779.554054054
253799,2207.78378378
268801,6499.37837838
269547,971.285714286
422791,1268.86486486
268878,1309.52702703
269838,1238.37837838
274028,693.702702703
274927,948.013513514
343474,978.986486486
344043,1292.55405405
273530,648.067567568
268871,767.851351351
415898,1814.35135135
274959,2572.05405405
269884,1171.62162162
270204,898.756756757
273745,1001.24324324
269386,913.72972973
403297,1989.94594595
422843,857.418918919
276227,1428.54054054
269255,898.851351351
418079,694.216216216
271090,1872.93243243
271110,1885.08108108
274683,795.418918919
273758,619.283783784
273834,2927.01351351
417514,4187.51351351
417528,2958.31081081
270550,1044.28070175
270529,1159.56140351
274651,1268.98648649
275689,857.837837838
220157,778.040540541
274092,717.040540541
416073,2966.51351351
274995,2435.18918919
268957,1252.40540541
270386,1269.0877193
272188,1159.43859649
416923,1595.71621622
269981,1231.0877193
273796,941.310810811
275480,1558.86486486
417532,1474.08108108
273948,1137.13513514
269774,1312.5
22882,1584.45945946
274018,1113.02702703
274250,599.148648649
417754,1546.0
737805,1299.06756757
271078,1567.78378378
268182,2332.36486486
126258,943.878378378
121675,1804.31081081
417147,933.040540541
269518,988.081081081
271801,1508.7027027
269008,1519.41891892
343532,1412.61403509
274803,885.986486486
10562,1856.91803279
262954,982.283783784
270364,1093.57894737
417844,3147.98648649
124662,1994.04054054
275413,636.081081081
12870,1063.37837838
275946,702.972972973
342720,1316.96491228
271015,633.108108108
273890,3831.77027027
38801,3837.21621622
417169,1017.40540541
417947,1484.35135135
272790,825.824324324
416356,1242.68918919
737976,1591.98648649
343612,3288.62162162
274311,530.581081081
399509,1453.7972973
417081,2517.0
343893,1057.28378378
417526,3737.85135135
113079,1329.18918919
274160,707.405405405
147968,722.189189189
343525,1556.40350877
275259,1002.58108108
125595,2125.66216216
268511,1243.08108108
163742,1340.18918919
270075,741.054054054
271642,758.472972973
207452,1650.87837838
274383,926.756756757
416972,3991.58108108
275072,1082.01351351
276517,799.5
276286,1073.05405405
276628,1773.87837838
403404,1640.35135135
343524,1334.10526316
270447,1394.49122807
148179,894.702702703
275671,1285.58108108
255171,1045.78378378
37250,1879.04054054
214048,1457.59459459
273846,2137.51351351
422802,2135.62162162
417181,2067.56756757
418141,1017.72972973
269170,1097.36486486
271948,1288.85135135
273468,1663.95945946
272161,1144.35087719
342778,1618.64864865
274704,1280.40540541
422838,760.351351351
273416,1329.56756757
274794,959.810810811
738082,1021.63513514
243976,704.972972973
267856,1922.35714286
274571,831.351351351
417732,1100.35135135
267909,1927.39189189
276356,1171.14864865
237961,1769.60810811
275646,901.324324324
272720,755.310810811
416980,3077.7972973
274839,663.513513514
417095,1780.62162162
422749,1302.25675676
199681,508.648648649
243075,2925.89189189
188554,1665.33783784
275560,834.310810811
403302,2040.09459459
125993,820.702702703
271967,1493.90540541
274445,648.810810811
270039,754.635135135
275645,1665.68918919
276207,1437.2027027
250325,747.5
416086,2183.72972973
35830,2120.95081967
417650,1396.86486486
271327,1530.09459459
271994,1241.2972973
416373,1020.02702703
342704,1377.1754386
121676,1838.74324324
403156,1994.66216216
417972,949.513513514
738059,1117.87837838
272202,803.929824561
274120,1132.89189189
271887,1264.81081081
271964,2621.52702703
269711,2753.87719298
271519,1606.36486486
275926,786.391891892
418127,1192.64864865
273333,1306.89189189
269058,4040.66216216
271619,1165.17567568
417682,1421.90540541
252009,1259.2972973
269918,1205.77027027
269185,1057.85135135
272046,907.192982456
275254,1022.24324324
417133,1457.14864865
13814,2428.54098361
269834,1219.10810811
270433,1151.36842105
276495,663.986486486
269764,1165.98648649
269960,783.067567568
271365,839.986486486
275113,1373.60810811
272031,1260.77192982
129333,1749.58108108
271194,935.675675676
105758,705.878378378
270512,1279.07017544
416167,1237.91891892
343546,2022.78947368
4257,2675.59016393
270476,1369.45614035
417494,4088.90540541
128072,1197.27027027
344004,2635.17567568
342716,1287.19298246
166670,752.810810811
344006,2175.56756757
270398,1547.96491228
416375,1219.48648649
272263,1688.9122807
273373,1004.13513514
274042,1253.21621622
415866,1226.58108108
343251,3014.01351351
417144,965.445945946
271345,2373.09459459
268903,1194.14864865
269184,1685.44594595
415881,1148.62162162
415991,1003.85135135
269075,720.743243243
268259,2139.72972973
230853,1002.75675676
276362,822.216216216
417812,1979.54054054
274241,2550.2027027
416976,3718.24324324
737922,653.689189189
161940,1311.2027027
403498,1749.05405405
215833,1433.10810811
272227,1182.45614035
272870,1303.81081081
273557,725.027027027
273599,797.783783784
268085,1132.67567568
193330,1579.78378378
241969,3423.98648649
270389,1076.56140351
396065,1062.89189189
275150,832.945945946
232889,822.324324324
269822,1291.32432432
623380,14149.4459459
268980,1037.41891892
271376,1642.40540541
270437,1170.10526316
274472,890.283783784
271059,1359.04054054
276321,3270.97297297
276624,1169.32432432
136483,2004.8
272853,915.391891892
343991,1404.17567568
269966,752.0
343600,1026.77192982
698713,3875.60810811
200165,632.783783784
271663,1525.66216216
270870,2581.55737705
272982,2017.68852459
418073,805.716216216
126071,3289.63513514
273435,1267.32432432
417184,1015.08108108
272986,1664.18918919
274138,1300.43243243
275096,1282.68918919
416308,2392.71621622
268982,1107.86486486
273558,705.108108108
417230,1425.01351351
128253,848.418918919
275893,2001.97297297
273883,1191.74324324
275907,865.5
276541,978.135135135
269538,901.314285714
272776,770.635135135
416991,3269.83783784
343452,930.445945946
269814,1187.51351351
200476,701.391891892
275821,792.0
276145,3034.58108108
342734,1250.8245614
271087,1652.28378378
269863,1151.05405405
274179,4202.14864865
275102,860.391891892
343619,7180.0
275790,1026.27027027
737808,1594.77027027
275379,2310.32432432
275449,710.527027027
270522,2351.87719298
272256,886.052631579
274272,842.702702703
274002,3112.89189189
268927,769.243243243
270358,1060.49122807
272234,1159.89473684
203181,813.689189189
422784,1389.64864865
422786,3504.74324324
271661,1413.77027027
422770,813.689189189
269029,1993.5
415893,1443.91891892
416616,1026.40540541
270191,730.648648649
270106,1657.25675676
417509,3668.41891892
422836,6392.94594595
200661,638.72972973
416048,1301.68918919
417954,1323.17567568
272924,884.905405405
738040,1399.36486486
194408,1568.75675676
268950,1011.48648649
738010,1287.82432432
422793,848.986486486
274490,1341.48648649
274677,717.189189189
256447,675.405405405
271133,1726.60810811
273789,1989.27027027
276120,1264.98648649
270412,1084.71929825
275201,829.797297297
422766,1087.25675676
269818,1266.91891892
342787,2211.67567568
273655,1912.39189189
417591,1330.83783784
272194,2240.57894737
275948,1275.14864865
105769,810.486486486
110257,1278.48648649
111413,1252.94594595
268582,2229.81081081
417620,1422.47297297
269723,1216.43859649
417617,1333.06756757
343378,884.432432432
422880,822.283783784
343234,2439.24324324
416319,2314.14864865
269831,1321.40540541
276655,744.459459459
416687,1189.36486486
417116,1294.60810811
417969,1261.5
274240,2001.84210526
29812,1980.51351351
245297,3058.39189189
273418,3399.40540541
416914,1442.35135135
417164,1290.02702703
271473,1128.7027027
29365,1624.89189189
417879,1039.58108108
737847,1719.43243243
275311,677.108108108
422780,1372.31081081
270017,780.243243243
417127,1363.56756757
268638,2026.90540541
269409,767.851351351
273597,594.878378378
274502,816.810810811
274650,620.743243243
238188,3522.37837838
269011,1559.60810811
417716,2833.63513514
269902,1324.35135135
273502,1160.7027027
411349,1142.22972973
274915,1279.95945946
417623,1715.06756757
276434,1802.05405405
416382,1585.22972973
417696,1849.93243243
422906,807.310810811
37106,1578.13513514
273239,1033.64864865
273847,4586.32432432
270265,718.175675676
222732,776.310810811
275656,1410.16216216
416694,1250.62162162
206999,1388.59459459
269195,1224.60810811
274544,691.918918919
140024,1244.43243243
270978,730.918918919
415896,1696.48648649
274880,3524.52702703
416175,4697.60810811
416071,2374.16216216
271644,1654.2027027
417693,1736.32432432
121686,1872.45945946
268955,1334.60810811
272916,718.540540541
417236,1284.08108108
276045,860.27027027
272929,1683.85135135
248613,4021.82432432
268912,886.364864865
342687,1537.63513514
422756,2844.66216216
272807,770.72972973
269771,1206.43243243
274226,1330.02702703
343885,1606.64864865
202693,1577.71621622
139694,1089.54054054
273669,610.418918919
274084,531.77027027
417089,1596.64864865
270301,1486.31884058
273858,1574.68918919
269933,1273.98648649
273043,941.945945946
274775,648.554054054
126481,1603.52702703
417094,1731.04054054
273355,2095.37837838
273814,703.216216216
274948,1790.04054054
272891,1524.24324324
271038,638.189189189
271023,689.72972973
272026,3462.58108108
275248,765.027027027
213390,715.405405405
275174,1189.47297297
146756,854.554054054
276007,811.162162162
164061,1313.54054054
268958,1335.39189189
422895,1561.08108108
267937,1178.71621622
275323,814.216216216
273583,1177.04054054
274580,2922.87837838
270434,1128.01754386
274114,652.675675676
274590,1696.16216216
274715,698.472972973
416266,1380.83783784
275867,994.608108108
417170,994.635135135
417163,1412.25675676
417125,1198.2027027
252875,2134.82432432
274201,655.054054054
275922,1126.74324324
276126,959.527027027
275364,1090.02702703
273408,1056.60810811
273972,891.972972973
273891,1516.7027027
153980,2792.60810811
273811,946.324324324
276656,1734.95945946
416173,1187.58108108
269135,937.094594595
273481,1749.45945946
124652,5343.39189189
215929,1289.66216216
273374,683.283783784
738077,1356.82432432
738006,1369.17567568
270494,1280.73684211
276374,928.810810811
416463,1202.75675676
131360,1136.74324324
269238,965.581081081
698715,4364.7027027
416294,1140.52702703
417135,984.972972973
162217,1254.41891892
254711,3635.18918919
268959,1406.77027027
275876,727.675675676
276041,1496.14864865
268506,2032.10810811
416966,3394.02702703
121726,3858.14864865
271323,1409.83783784
271441,1261.2027027
273830,3947.02702703
274035,1394.02702703
183254,673.72972973
275062,1327.08108108
417653,1317.31081081
271056,624.310810811
251438,2373.14864865
275512,2729.95945946
269202,908.135135135
343473,936.391891892
417775,1892.72972973
415961,735.121621622
274065,699.675675676
273337,1494.56756757
274668,1099.14864865
270374,1280.47368421
274167,628.891891892
422907,2828.63513514
273840,982.351351351
275651,710.716216216
737914,650.689189189
276403,706.783783784
274265,1128.41891892
225896,1047.82432432
272787,812.891891892
276575,1015.04054054
737947,1978.35135135
416386,1237.56756757
271029,980.297297297
180574,851.22972973
422825,1584.86486486
274977,748.459459459
417933,1377.59459459
273838,1451.9122807
276089,1100.47297297
275218,820.283783784
417090,2118.36486486
272121,1069.12280702
417088,1525.45945946
268985,1512.08108108
276358,1165.17567568
270353,1107.9122807
276519,587.702702703
180229,981.459459459
275853,769.662162162
738088,1089.0
252923,1283.98245614
268163,1800.58108108
416352,3602.2972973
417083,1661.0
207722,1110.77027027
415932,720.283783784
416372,981.554054054
18912,2066.72972973
275462,697.635135135
148041,1146.09459459
272964,1211.97297297
273474,1218.97297297
343631,919.797297297
156044,1478.72972973
163817,1151.21621622
417167,997.689189189
33139,1989.7027027
271212,2157.32432432
272886,786.054054054
737981,907.243243243
415964,693.0
270029,774.918918919
273626,974.27027027
415966,741.013513514
417763,1612.28378378
271824,1529.32432432
276489,802.918918919
275669,1631.7027027
275360,1155.22972973
275844,1085.14864865
116784,1277.62162162
275146,1021.54054054
416993,3912.98648649
269188,1131.47297297
273085,955.662162162
273869,783.824324324
274933,707.581081081
416318,2890.72972973
738085,995.513513514
268166,1039.12162162
269804,1157.90540541
271793,3292.66216216
417704,1897.21621622
269938,1570.39189189
274196,842.635135135
121759,2239.74324324
276504,632.486486486
415956,1296.91891892
270544,1088.1754386
275925,693.689189189
416421,1166.08108108
20428,1869.14864865
275892,967.689189189
403345,1323.55405405
276228,1322.02702703
417706,1808.18918919
269446,8758.2972973
276018,575.824324324
149393,871.932432432
417629,1726.14864865
273215,1258.22972973
275245,1353.95945946
269798,1213.83783784
274214,1021.95945946
403336,1233.10810811
273612,1025.7027027
271302,2600.64864865
274564,1010.09459459
276284,929.486486486
416370,946.891891892
273682,690.756756757
422859,2460.94594595
269167,1295.64864865
415897,1643.2027027
416009,1325.28378378
270980,772.351351351
417884,1587.05405405
276350,982.148648649
276363,610.648648649
260524,1355.31081081
270368,1219.9122807
269432,929.027027027
275393,796.189189189
112218,1221.14864865
416985,3323.72972973
271269,824.891891892
417171,1058.60810811
190205,1282.85135135
274328,719.297297297
275987,1231.17567568
416000,752.918918919
42662,2002.03278689
257661,1374.83783784
273969,837.472972973
275564,2086.25675676
269802,1278.51351351
274441,1587.39189189
417101,1075.74324324
116539,4696.33783784
271435,1549.17567568
273737,633.864864865
269768,1493.31081081
417943,1176.7972973
268611,1465.21621622
271424,1602.01351351
272777,1522.59459459
415934,746.905405405
270378,1063.1754386
272949,670.743243243
126043,1709.32432432
236610,830.594594595
342727,1248.84210526
399510,1503.2027027
276412,1213.21621622
272854,1400.02702703
274924,1310.78378378
269311,1656.7972973
270174,1390.82432432
270453,1253.42105263
417529,1632.55405405
140849,762.243243243
168193,907.842105263
8382,1400.2027027
343602,2070.68918919
415922,2341.93243243
274703,1671.77027027
275035,1403.68918919
417683,1286.37837838
270531,1055.0877193
274281,585.972972973
271223,1221.60810811
276131,1370.97297297
416362,1041.32432432
342782,1905.08108108
273011,832.297297297
112342,1238.51351351
269560,1353.81428571
417141,1197.89189189
275622,670.810810811
422805,1502.48648649
416316,3092.55405405
416390,1542.90540541
268997,1054.66216216
274659,825.689189189
276668,985.162162162
417718,2149.48648649
270393,1160.40350877
271254,687.594594595
273816,872.310810811
273670,584.081081081
276276,961.986486486
274609,990.972972973
417082,2282.62162162
274773,1265.35135135
19997,1719.02702703
275905,1110.40540541
275231,993.5
271444,1396.90540541
274271,616.878378378
272930,1017.71621622
273754,1165.75675676
274747,873.5
272978,1230.48648649
271432,1990.08108108
412396,1166.94594595
276577,1101.24324324
276393,3153.83783784
126350,1055.06756757
270454,1177.01754386
272293,1220.8245614
270369,1263.31578947
417993,1255.13513514
273156,1130.06756757
416050,1372.2027027
274897,2194.87837838
403365,1327.2027027
269319,871.067567568
275464,660.418918919
159951,1314.93243243
276364,937.081081081
403292,1992.94594595
12330,2117.06756757
121402,3206.75675676
124268,783.851351351
269878,1850.10810811
416149,3379.63513514
272895,983.527027027
274326,628.959459459
272980,704.756756757
275436,1757.39189189
343597,1727.29824561
412385,1563.59459459
269873,1393.75675676
343614,5514.22972973
126648,1527.02702703
275998,988.22972973
276367,817.405405405
268352,986.351351351
269053,1159.62162162
274626,622.337837838
417475,1088.14864865
269417,835.121621622
269866,1323.32432432
184853,1867.04054054
272766,1449.21621622
273272,3804.05405405
273369,729.081081081
275799,976.351351351
342712,1675.57894737
422815,1469.51351351
343484,776.324324324
343271,2109.09459459
272076,1209.15789474
416996,3936.13513514
417743,1538.33783784
269877,1444.91891892
422821,819.27027027
422909,1326.37837838
273004,1029.62162162
415979,1049.08108108
422878,1518.93243243
396825,1725.43243243
275061,1029.45945946
343576,1633.29824561
269969,758.391891892
422772,800.797297297
343595,1545.61403509
403171,1628.82432432
268100,4014.25675676
269246,892.175675676
